Ride,Date-Time,Wait Time
Pirates of the Caribbean,2021-01-15 15:35,45
Pirates of the Caribbean,2021-01-15 15:40,45
Pirates of the Caribbean,2021-01-15 15:45,55
Pirates of the Caribbean,2021-01-15 15:50,55
Pirates of the Caribbean,2021-01-15 15:55,55
Pirates of the Caribbean,2021-01-15 16:00,55
Pirates of the Caribbean,2021-01-15 16:05,55
Pirates of the Caribbean,2021-01-15 16:10,55
Pirates of the Caribbean,2021-01-15 16:15,55
Pirates of the Caribbean,2021-01-15 16:20,55
Pirates of the Caribbean,2021-01-15 16:25,55
Pirates of the Caribbean,2021-01-15 16:30,55
Pirates of the Caribbean,2021-01-15 16:35,55
Pirates of the Caribbean,2021-01-15 16:40,55
Pirates of the Caribbean,2021-01-15 16:45,55
Pirates of the Caribbean,2021-01-15 16:50,55
Pirates of the Caribbean,2021-01-15 16:55,55
Pirates of the Caribbean,2021-01-15 17:00,55
Pirates of the Caribbean,2021-01-15 17:05,40
Pirates of the Caribbean,2021-01-15 17:10,40
Pirates of the Caribbean,2021-01-15 17:15,40
Pirates of the Caribbean,2021-01-15 17:20,35
Pirates of the Caribbean,2021-01-15 17:25,35
Pirates of the Caribbean,2021-01-15 17:30,35
Pirates of the Caribbean,2021-01-15 17:35,35
Pirates of the Caribbean,2021-01-15 17:40,35
Pirates of the Caribbean,2021-01-15 17:45,35
Pirates of the Caribbean,2021-01-15 17:50,35
Pirates of the Caribbean,2021-01-15 17:55,35
Pirates of the Caribbean,2021-01-15 18:00,35
Pirates of the Caribbean,2021-01-15 18:05,35
Pirates of the Caribbean,2021-01-15 18:10,35
Pirates of the Caribbean,2021-01-15 18:15,35
Pirates of the Caribbean,2021-01-15 18:20,35
Pirates of the Caribbean,2021-01-15 18:25,35
Pirates of the Caribbean,2021-01-15 18:30,35
Pirates of the Caribbean,2021-01-15 18:35,35
Pirates of the Caribbean,2021-01-15 18:40,30
Pirates of the Caribbean,2021-01-15 18:45,30
Pirates of the Caribbean,2021-01-15 18:50,30
Pirates of the Caribbean,2021-01-15 18:55,30
Pirates of the Caribbean,2021-01-15 19:00,30
Pirates of the Caribbean,2021-01-16 9:10,5
Pirates of the Caribbean,2021-01-16 9:15,5
Pirates of the Caribbean,2021-01-16 9:20,5
Pirates of the Caribbean,2021-01-16 9:25,5
Pirates of the Caribbean,2021-01-16 9:30,5
Pirates of the Caribbean,2021-01-16 9:35,5
Pirates of the Caribbean,2021-01-16 9:40,5
Pirates of the Caribbean,2021-01-16 9:45,20
Pirates of the Caribbean,2021-01-16 9:50,20
Pirates of the Caribbean,2021-01-16 9:55,40
Pirates of the Caribbean,2021-01-16 10:00,40
Pirates of the Caribbean,2021-01-16 10:05,40
Pirates of the Caribbean,2021-01-16 10:10,45
Pirates of the Caribbean,2021-01-16 10:15,45
Pirates of the Caribbean,2021-01-16 10:20,45
Pirates of the Caribbean,2021-01-16 10:25,45
Pirates of the Caribbean,2021-01-16 10:30,45
Pirates of the Caribbean,2021-01-16 10:35,45
Pirates of the Caribbean,2021-01-16 10:40,45
Pirates of the Caribbean,2021-01-16 10:45,45
Pirates of the Caribbean,2021-01-16 10:50,45
Pirates of the Caribbean,2021-01-16 10:55,45
Pirates of the Caribbean,2021-01-16 11:00,45
Pirates of the Caribbean,2021-01-16 11:05,45
Pirates of the Caribbean,2021-01-16 11:10,45
Pirates of the Caribbean,2021-01-16 11:15,45
Pirates of the Caribbean,2021-01-16 11:20,45
Pirates of the Caribbean,2021-01-16 11:25,45
Pirates of the Caribbean,2021-01-16 11:30,55
Pirates of the Caribbean,2021-01-16 11:35,55
Pirates of the Caribbean,2021-01-16 11:40,55
Pirates of the Caribbean,2021-01-16 11:45,55
Pirates of the Caribbean,2021-01-16 11:50,55
Pirates of the Caribbean,2021-01-16 11:55,55
Pirates of the Caribbean,2021-01-16 12:00,55
Pirates of the Caribbean,2021-01-16 12:05,55
Pirates of the Caribbean,2021-01-16 12:10,55
Pirates of the Caribbean,2021-01-16 12:15,55
Pirates of the Caribbean,2021-01-16 12:20,55
Pirates of the Caribbean,2021-01-16 12:25,55
Pirates of the Caribbean,2021-01-16 12:30,55
Pirates of the Caribbean,2021-01-16 12:35,55
Pirates of the Caribbean,2021-01-16 12:40,55
Pirates of the Caribbean,2021-01-16 12:45,55
Pirates of the Caribbean,2021-01-16 12:50,65
Pirates of the Caribbean,2021-01-16 12:55,65
Pirates of the Caribbean,2021-01-16 13:00,65
Pirates of the Caribbean,2021-01-16 13:05,65
Pirates of the Caribbean,2021-01-16 13:10,75
Pirates of the Caribbean,2021-01-16 13:15,75
Pirates of the Caribbean,2021-01-16 13:20,75
Pirates of the Caribbean,2021-01-16 13:25,75
Pirates of the Caribbean,2021-01-16 13:30,75
Pirates of the Caribbean,2021-01-16 13:35,75
Pirates of the Caribbean,2021-01-16 13:40,75
Pirates of the Caribbean,2021-01-16 13:45,75
Pirates of the Caribbean,2021-01-16 13:50,60
Pirates of the Caribbean,2021-01-16 13:55,60
Pirates of the Caribbean,2021-01-16 14:00,55
Pirates of the Caribbean,2021-01-16 14:05,55
Pirates of the Caribbean,2021-01-16 14:10,55
Pirates of the Caribbean,2021-01-16 14:15,50
Pirates of the Caribbean,2021-01-16 14:20,50
Pirates of the Caribbean,2021-01-16 14:25,50
Pirates of the Caribbean,2021-01-16 14:30,50
Pirates of the Caribbean,2021-01-16 14:35,50
Pirates of the Caribbean,2021-01-16 14:40,50
Pirates of the Caribbean,2021-01-16 14:45,50
Pirates of the Caribbean,2021-01-16 14:50,50
Pirates of the Caribbean,2021-01-16 14:55,90
Pirates of the Caribbean,2021-01-16 15:00,90
Pirates of the Caribbean,2021-01-16 15:05,80
Pirates of the Caribbean,2021-01-16 15:10,70
Pirates of the Caribbean,2021-01-16 15:15,60
Pirates of the Caribbean,2021-01-16 15:20,50
Pirates of the Caribbean,2021-01-16 15:25,50
Pirates of the Caribbean,2021-01-16 15:30,50
Pirates of the Caribbean,2021-01-16 15:35,50
Pirates of the Caribbean,2021-01-16 15:40,70
Pirates of the Caribbean,2021-01-16 15:45,90
Pirates of the Caribbean,2021-01-16 15:50,70
Pirates of the Caribbean,2021-01-16 15:55,65
Pirates of the Caribbean,2021-01-16 16:00,55
Pirates of the Caribbean,2021-01-16 16:05,45
Pirates of the Caribbean,2021-01-16 16:10,45
Pirates of the Caribbean,2021-01-16 16:15,45
Pirates of the Caribbean,2021-01-16 16:20,45
Pirates of the Caribbean,2021-01-16 16:25,45
Pirates of the Caribbean,2021-01-16 16:30,45
Pirates of the Caribbean,2021-01-16 16:35,45
Pirates of the Caribbean,2021-01-16 16:40,70
Pirates of the Caribbean,2021-01-16 16:45,60
Pirates of the Caribbean,2021-01-16 16:50,60
Pirates of the Caribbean,2021-01-16 16:55,60
Pirates of the Caribbean,2021-01-16 17:00,60
Pirates of the Caribbean,2021-01-16 17:05,70
Pirates of the Caribbean,2021-01-16 17:10,50
Pirates of the Caribbean,2021-01-16 17:15,50
Pirates of the Caribbean,2021-01-16 17:20,50
Pirates of the Caribbean,2021-01-16 17:25,50
Pirates of the Caribbean,2021-01-16 17:30,50
Pirates of the Caribbean,2021-01-16 17:35,50
Pirates of the Caribbean,2021-01-16 17:40,50
Pirates of the Caribbean,2021-01-16 17:45,50
Pirates of the Caribbean,2021-01-16 17:50,50
Pirates of the Caribbean,2021-01-16 17:55,50
Pirates of the Caribbean,2021-01-16 18:00,50
Pirates of the Caribbean,2021-01-16 18:05,45
Pirates of the Caribbean,2021-01-16 18:10,45
Pirates of the Caribbean,2021-01-16 18:15,45
Pirates of the Caribbean,2021-01-16 18:30,70
Pirates of the Caribbean,2021-01-16 18:35,70
Pirates of the Caribbean,2021-01-16 18:40,70
Pirates of the Caribbean,2021-01-16 18:45,70
Pirates of the Caribbean,2021-01-16 18:50,70
Pirates of the Caribbean,2021-01-16 18:55,70
Pirates of the Caribbean,2021-01-16 19:00,40
Pirates of the Caribbean,2021-01-16 19:05,40
Pirates of the Caribbean,2021-01-16 19:10,35
Pirates of the Caribbean,2021-01-16 19:15,35
Pirates of the Caribbean,2021-01-16 19:20,40
Pirates of the Caribbean,2021-01-16 19:25,40
Pirates of the Caribbean,2021-01-16 19:30,40
Pirates of the Caribbean,2021-01-16 19:35,40
Pirates of the Caribbean,2021-01-16 19:40,40
Pirates of the Caribbean,2021-01-16 19:45,40
Pirates of the Caribbean,2021-01-16 19:50,40
Pirates of the Caribbean,2021-01-16 19:55,40
Pirates of the Caribbean,2021-01-16 20:00,25
Pirates of the Caribbean,2021-01-16 20:05,25
Pirates of the Caribbean,2021-01-16 20:10,25
Pirates of the Caribbean,2021-01-16 20:15,25
Pirates of the Caribbean,2021-01-16 20:20,30
Pirates of the Caribbean,2021-01-16 20:25,35
Pirates of the Caribbean,2021-01-16 20:30,35
Pirates of the Caribbean,2021-01-16 20:40,15
Pirates of the Caribbean,2021-01-16 20:45,15
Pirates of the Caribbean,2021-01-16 20:50,15
Pirates of the Caribbean,2021-01-16 20:55,15
Pirates of the Caribbean,2021-01-16 21:00,15
Pirates of the Caribbean,2021-01-17 9:05,5
Pirates of the Caribbean,2021-01-17 9:10,5
Pirates of the Caribbean,2021-01-17 9:15,5
Pirates of the Caribbean,2021-01-17 9:20,10
Pirates of the Caribbean,2021-01-17 9:25,15
Pirates of the Caribbean,2021-01-17 9:30,25
Pirates of the Caribbean,2021-01-17 9:35,30
Pirates of the Caribbean,2021-01-17 9:40,35
Pirates of the Caribbean,2021-01-17 9:45,40
Pirates of the Caribbean,2021-01-17 9:50,45
Pirates of the Caribbean,2021-01-17 9:55,45
Pirates of the Caribbean,2021-01-17 10:00,45
Pirates of the Caribbean,2021-01-17 10:05,45
Pirates of the Caribbean,2021-01-17 10:10,45
Pirates of the Caribbean,2021-01-17 10:15,40
Pirates of the Caribbean,2021-01-17 10:20,40
Pirates of the Caribbean,2021-01-17 10:25,40
Pirates of the Caribbean,2021-01-17 10:30,40
Pirates of the Caribbean,2021-01-17 10:35,45
Pirates of the Caribbean,2021-01-17 10:40,45
Pirates of the Caribbean,2021-01-17 10:45,70
Pirates of the Caribbean,2021-01-17 10:50,60
Pirates of the Caribbean,2021-01-17 10:55,45
Pirates of the Caribbean,2021-01-17 11:00,45
Pirates of the Caribbean,2021-01-17 11:05,45
Pirates of the Caribbean,2021-01-17 11:10,45
Pirates of the Caribbean,2021-01-17 11:15,45
Pirates of the Caribbean,2021-01-17 11:20,40
Pirates of the Caribbean,2021-01-17 11:25,50
Pirates of the Caribbean,2021-01-17 11:30,50
Pirates of the Caribbean,2021-01-17 11:35,50
Pirates of the Caribbean,2021-01-17 11:40,50
Pirates of the Caribbean,2021-01-17 11:45,50
Pirates of the Caribbean,2021-01-17 11:50,45
Pirates of the Caribbean,2021-01-17 11:55,45
Pirates of the Caribbean,2021-01-17 12:00,45
Pirates of the Caribbean,2021-01-17 12:05,45
Pirates of the Caribbean,2021-01-17 12:10,45
Pirates of the Caribbean,2021-01-17 12:15,45
Pirates of the Caribbean,2021-01-17 12:20,45
Pirates of the Caribbean,2021-01-17 12:25,45
Pirates of the Caribbean,2021-01-17 12:30,50
Pirates of the Caribbean,2021-01-17 12:35,50
Pirates of the Caribbean,2021-01-17 12:40,50
Pirates of the Caribbean,2021-01-17 12:45,60
Pirates of the Caribbean,2021-01-17 12:50,60
Pirates of the Caribbean,2021-01-17 12:55,60
Pirates of the Caribbean,2021-01-17 13:00,60
Pirates of the Caribbean,2021-01-17 13:05,55
Pirates of the Caribbean,2021-01-17 13:10,55
Pirates of the Caribbean,2021-01-17 13:15,55
Pirates of the Caribbean,2021-01-17 13:20,55
Pirates of the Caribbean,2021-01-17 13:25,40
Pirates of the Caribbean,2021-01-17 13:30,50
Pirates of the Caribbean,2021-01-17 13:35,50
Pirates of the Caribbean,2021-01-17 13:40,50
Pirates of the Caribbean,2021-01-17 13:45,50
Pirates of the Caribbean,2021-01-17 13:50,50
Pirates of the Caribbean,2021-01-17 13:55,50
Pirates of the Caribbean,2021-01-17 14:00,50
Pirates of the Caribbean,2021-01-17 14:05,55
Pirates of the Caribbean,2021-01-17 14:10,70
Pirates of the Caribbean,2021-01-17 14:15,60
Pirates of the Caribbean,2021-01-17 14:20,50
Pirates of the Caribbean,2021-01-17 14:25,50
Pirates of the Caribbean,2021-01-17 14:30,50
Pirates of the Caribbean,2021-01-17 14:35,60
Pirates of the Caribbean,2021-01-17 14:40,60
Pirates of the Caribbean,2021-01-17 14:45,60
Pirates of the Caribbean,2021-01-17 14:50,60
Pirates of the Caribbean,2021-01-17 14:55,50
Pirates of the Caribbean,2021-01-17 15:00,60
Pirates of the Caribbean,2021-01-17 15:05,60
Pirates of the Caribbean,2021-01-17 15:10,65
Pirates of the Caribbean,2021-01-17 15:15,65
Pirates of the Caribbean,2021-01-17 15:20,65
Pirates of the Caribbean,2021-01-17 15:25,65
Pirates of the Caribbean,2021-01-17 15:30,65
Pirates of the Caribbean,2021-01-17 15:35,65
Pirates of the Caribbean,2021-01-17 15:40,65
Pirates of the Caribbean,2021-01-17 15:45,65
Pirates of the Caribbean,2021-01-17 15:50,55
Pirates of the Caribbean,2021-01-17 15:55,55
Pirates of the Caribbean,2021-01-17 16:00,55
Pirates of the Caribbean,2021-01-17 16:05,55
Pirates of the Caribbean,2021-01-17 16:10,55
Pirates of the Caribbean,2021-01-17 16:15,55
Pirates of the Caribbean,2021-01-17 16:20,55
Pirates of the Caribbean,2021-01-17 16:25,55
Pirates of the Caribbean,2021-01-17 16:30,55
Pirates of the Caribbean,2021-01-17 16:35,55
Pirates of the Caribbean,2021-01-17 16:40,55
Pirates of the Caribbean,2021-01-17 16:45,55
Pirates of the Caribbean,2021-01-17 16:50,55
Pirates of the Caribbean,2021-01-17 16:55,55
Pirates of the Caribbean,2021-01-17 17:00,60
Pirates of the Caribbean,2021-01-17 17:05,60
Pirates of the Caribbean,2021-01-17 17:10,60
Pirates of the Caribbean,2021-01-17 17:15,60
Pirates of the Caribbean,2021-01-17 17:20,50
Pirates of the Caribbean,2021-01-17 17:25,50
Pirates of the Caribbean,2021-01-17 17:30,50
Pirates of the Caribbean,2021-01-17 17:35,50
Pirates of the Caribbean,2021-01-17 17:40,45
Pirates of the Caribbean,2021-01-17 17:45,40
Pirates of the Caribbean,2021-01-17 17:50,40
Pirates of the Caribbean,2021-01-17 17:55,30
Pirates of the Caribbean,2021-01-17 18:00,30
Pirates of the Caribbean,2021-01-17 18:05,30
Pirates of the Caribbean,2021-01-17 18:10,50
Pirates of the Caribbean,2021-01-17 18:15,50
Pirates of the Caribbean,2021-01-17 18:20,50
Pirates of the Caribbean,2021-01-17 18:25,50
Pirates of the Caribbean,2021-01-17 18:30,50
Pirates of the Caribbean,2021-01-17 18:35,50
Pirates of the Caribbean,2021-01-17 18:40,50
Pirates of the Caribbean,2021-01-17 18:45,50
Pirates of the Caribbean,2021-01-17 18:50,25
Pirates of the Caribbean,2021-01-17 18:55,25
Pirates of the Caribbean,2021-01-17 19:00,25
Pirates of the Caribbean,2021-01-18 9:05,5
Pirates of the Caribbean,2021-01-18 9:10,5
Pirates of the Caribbean,2021-01-18 9:15,5
Pirates of the Caribbean,2021-01-18 9:20,5
Pirates of the Caribbean,2021-01-18 9:25,5
Pirates of the Caribbean,2021-01-18 9:30,5
Pirates of the Caribbean,2021-01-18 9:35,5
Pirates of the Caribbean,2021-01-18 9:40,5
Pirates of the Caribbean,2021-01-18 9:45,5
Pirates of the Caribbean,2021-01-18 9:50,20
Pirates of the Caribbean,2021-01-18 9:55,20
Pirates of the Caribbean,2021-01-18 10:00,25
Pirates of the Caribbean,2021-01-18 10:05,30
Pirates of the Caribbean,2021-01-18 10:10,30
Pirates of the Caribbean,2021-01-18 10:15,30
Pirates of the Caribbean,2021-01-18 10:20,30
Pirates of the Caribbean,2021-01-18 10:25,30
Pirates of the Caribbean,2021-01-18 10:30,40
Pirates of the Caribbean,2021-01-18 10:35,40
Pirates of the Caribbean,2021-01-18 10:40,40
Pirates of the Caribbean,2021-01-18 10:45,35
Pirates of the Caribbean,2021-01-18 10:50,35
Pirates of the Caribbean,2021-01-18 10:55,40
Pirates of the Caribbean,2021-01-18 11:00,40
Pirates of the Caribbean,2021-01-18 11:05,40
Pirates of the Caribbean,2021-01-18 11:10,40
Pirates of the Caribbean,2021-01-18 11:15,50
Pirates of the Caribbean,2021-01-18 11:20,45
Pirates of the Caribbean,2021-01-18 11:25,45
Pirates of the Caribbean,2021-01-18 11:30,45
Pirates of the Caribbean,2021-01-18 11:35,45
Pirates of the Caribbean,2021-01-18 11:40,35
Pirates of the Caribbean,2021-01-18 11:45,35
Pirates of the Caribbean,2021-01-18 11:50,45
Pirates of the Caribbean,2021-01-18 11:55,45
Pirates of the Caribbean,2021-01-18 12:00,35
Pirates of the Caribbean,2021-01-18 12:05,35
Pirates of the Caribbean,2021-01-18 12:10,40
Pirates of the Caribbean,2021-01-18 12:15,40
Pirates of the Caribbean,2021-01-18 12:20,40
Pirates of the Caribbean,2021-01-18 12:25,40
Pirates of the Caribbean,2021-01-18 12:30,40
Pirates of the Caribbean,2021-01-18 12:35,40
Pirates of the Caribbean,2021-01-18 12:40,40
Pirates of the Caribbean,2021-01-18 12:45,40
Pirates of the Caribbean,2021-01-18 12:50,40
Pirates of the Caribbean,2021-01-18 12:55,35
Pirates of the Caribbean,2021-01-18 13:00,35
Pirates of the Caribbean,2021-01-18 13:05,35
Pirates of the Caribbean,2021-01-18 13:10,35
Pirates of the Caribbean,2021-01-18 13:15,35
Pirates of the Caribbean,2021-01-18 13:20,45
Pirates of the Caribbean,2021-01-18 13:25,45
Pirates of the Caribbean,2021-01-18 13:30,45
Pirates of the Caribbean,2021-01-18 13:35,45
Pirates of the Caribbean,2021-01-18 13:40,45
Pirates of the Caribbean,2021-01-18 13:45,45
Pirates of the Caribbean,2021-01-18 13:50,45
Pirates of the Caribbean,2021-01-18 13:55,45
Pirates of the Caribbean,2021-01-18 14:00,45
Pirates of the Caribbean,2021-01-18 14:05,45
Pirates of the Caribbean,2021-01-18 14:10,40
Pirates of the Caribbean,2021-01-18 14:15,45
Pirates of the Caribbean,2021-01-18 14:20,40
Pirates of the Caribbean,2021-01-18 14:25,40
Pirates of the Caribbean,2021-01-18 14:30,35
Pirates of the Caribbean,2021-01-18 14:35,35
Pirates of the Caribbean,2021-01-18 14:40,35
Pirates of the Caribbean,2021-01-18 14:45,35
Pirates of the Caribbean,2021-01-18 14:50,35
Pirates of the Caribbean,2021-01-18 14:55,35
Pirates of the Caribbean,2021-01-18 15:00,35
Pirates of the Caribbean,2021-01-18 15:05,35
Pirates of the Caribbean,2021-01-18 15:10,35
Pirates of the Caribbean,2021-01-18 15:15,35
Pirates of the Caribbean,2021-01-18 15:20,35
Pirates of the Caribbean,2021-01-18 15:25,35
Pirates of the Caribbean,2021-01-18 15:30,35
Pirates of the Caribbean,2021-01-18 15:35,50
Pirates of the Caribbean,2021-01-18 15:40,50
Pirates of the Caribbean,2021-01-18 15:45,50
Pirates of the Caribbean,2021-01-18 15:50,50
Pirates of the Caribbean,2021-01-18 15:55,50
Pirates of the Caribbean,2021-01-18 16:00,50
Pirates of the Caribbean,2021-01-18 16:05,35
Pirates of the Caribbean,2021-01-18 16:10,30
Pirates of the Caribbean,2021-01-18 16:15,30
Pirates of the Caribbean,2021-01-18 16:20,30
Pirates of the Caribbean,2021-01-18 16:25,40
Pirates of the Caribbean,2021-01-18 16:30,40
Pirates of the Caribbean,2021-01-18 16:40,40
Pirates of the Caribbean,2021-01-18 16:45,40
Pirates of the Caribbean,2021-01-18 16:50,40
Pirates of the Caribbean,2021-01-18 16:55,40
Pirates of the Caribbean,2021-01-18 17:00,40
Pirates of the Caribbean,2021-01-18 17:05,40
Pirates of the Caribbean,2021-01-18 17:10,40
Pirates of the Caribbean,2021-01-18 17:15,40
Pirates of the Caribbean,2021-01-18 17:20,30
Pirates of the Caribbean,2021-01-18 17:25,20
Pirates of the Caribbean,2021-01-18 17:30,20
Pirates of the Caribbean,2021-01-18 17:35,20
Pirates of the Caribbean,2021-01-18 17:40,20
Pirates of the Caribbean,2021-01-18 17:45,25
Pirates of the Caribbean,2021-01-18 17:50,25
Pirates of the Caribbean,2021-01-18 17:55,25
Pirates of the Caribbean,2021-01-18 18:00,35
Pirates of the Caribbean,2021-01-18 18:05,35
Pirates of the Caribbean,2021-01-18 18:10,35
Pirates of the Caribbean,2021-01-18 18:15,35
Pirates of the Caribbean,2021-01-18 18:20,35
Pirates of the Caribbean,2021-01-18 18:25,35
Pirates of the Caribbean,2021-01-18 18:30,25
Pirates of the Caribbean,2021-01-18 18:35,25
Pirates of the Caribbean,2021-01-18 18:40,25
Pirates of the Caribbean,2021-01-18 18:45,25
Pirates of the Caribbean,2021-01-18 18:50,25
Pirates of the Caribbean,2021-01-18 18:55,25
Pirates of the Caribbean,2021-01-18 19:00,25
Pirates of the Caribbean,2021-01-18 19:05,25
Pirates of the Caribbean,2021-01-18 19:10,25
Pirates of the Caribbean,2021-01-18 19:15,25
Pirates of the Caribbean,2021-01-18 19:20,25
Pirates of the Caribbean,2021-01-18 19:25,25
Pirates of the Caribbean,2021-01-18 19:30,25
Pirates of the Caribbean,2021-01-18 19:35,10
Pirates of the Caribbean,2021-01-18 19:40,10
Pirates of the Caribbean,2021-01-18 19:45,10
Pirates of the Caribbean,2021-01-18 19:50,10
Pirates of the Caribbean,2021-01-18 19:55,10
Pirates of the Caribbean,2021-01-18 20:00,10
Pirates of the Caribbean,2021-01-19 9:05,5
Pirates of the Caribbean,2021-01-19 9:10,5
Pirates of the Caribbean,2021-01-19 9:15,5
Pirates of the Caribbean,2021-01-19 9:20,5
Pirates of the Caribbean,2021-01-19 9:25,5
Pirates of the Caribbean,2021-01-19 9:30,5
Pirates of the Caribbean,2021-01-19 9:35,5
Pirates of the Caribbean,2021-01-19 9:40,10
Pirates of the Caribbean,2021-01-19 9:45,10
Pirates of the Caribbean,2021-01-19 9:50,10
Pirates of the Caribbean,2021-01-19 9:55,15
Pirates of the Caribbean,2021-01-19 10:00,15
Pirates of the Caribbean,2021-01-19 10:05,20
Pirates of the Caribbean,2021-01-19 10:10,25
Pirates of the Caribbean,2021-01-19 10:15,25
Pirates of the Caribbean,2021-01-19 10:20,25
Pirates of the Caribbean,2021-01-19 10:25,30
Pirates of the Caribbean,2021-01-19 10:30,30
Pirates of the Caribbean,2021-01-19 10:35,35
Pirates of the Caribbean,2021-01-19 10:40,35
Pirates of the Caribbean,2021-01-19 10:45,35
Pirates of the Caribbean,2021-01-19 10:50,35
Pirates of the Caribbean,2021-01-19 10:55,45
Pirates of the Caribbean,2021-01-19 11:00,45
Pirates of the Caribbean,2021-01-19 11:05,45
Pirates of the Caribbean,2021-01-19 11:10,45
Pirates of the Caribbean,2021-01-19 11:15,45
Pirates of the Caribbean,2021-01-19 11:20,45
Pirates of the Caribbean,2021-01-19 11:25,45
Pirates of the Caribbean,2021-01-19 11:30,45
Pirates of the Caribbean,2021-01-19 11:35,45
Pirates of the Caribbean,2021-01-19 11:40,45
Pirates of the Caribbean,2021-01-19 11:45,35
Pirates of the Caribbean,2021-01-19 11:50,35
Pirates of the Caribbean,2021-01-19 11:55,35
Pirates of the Caribbean,2021-01-19 12:00,35
Pirates of the Caribbean,2021-01-19 12:05,35
Pirates of the Caribbean,2021-01-19 12:10,35
Pirates of the Caribbean,2021-01-19 12:15,40
Pirates of the Caribbean,2021-01-19 12:20,40
Pirates of the Caribbean,2021-01-19 12:25,30
Pirates of the Caribbean,2021-01-19 12:30,35
Pirates of the Caribbean,2021-01-19 12:35,30
Pirates of the Caribbean,2021-01-19 12:40,30
Pirates of the Caribbean,2021-01-19 12:45,30
Pirates of the Caribbean,2021-01-19 12:50,30
Pirates of the Caribbean,2021-01-19 12:55,40
Pirates of the Caribbean,2021-01-19 13:00,35
Pirates of the Caribbean,2021-01-19 13:05,30
Pirates of the Caribbean,2021-01-19 13:10,30
Pirates of the Caribbean,2021-01-19 13:15,30
Pirates of the Caribbean,2021-01-19 13:20,30
Pirates of the Caribbean,2021-01-19 13:25,30
Pirates of the Caribbean,2021-01-19 13:30,30
Pirates of the Caribbean,2021-01-19 13:35,35
Pirates of the Caribbean,2021-01-19 13:40,35
Pirates of the Caribbean,2021-01-19 13:45,35
Pirates of the Caribbean,2021-01-19 13:50,40
Pirates of the Caribbean,2021-01-19 13:55,40
Pirates of the Caribbean,2021-01-19 14:00,40
Pirates of the Caribbean,2021-01-19 14:05,40
Pirates of the Caribbean,2021-01-19 14:10,40
Pirates of the Caribbean,2021-01-19 14:15,35
Pirates of the Caribbean,2021-01-19 14:20,35
Pirates of the Caribbean,2021-01-19 14:25,35
Pirates of the Caribbean,2021-01-19 14:30,35
Pirates of the Caribbean,2021-01-19 14:35,35
Pirates of the Caribbean,2021-01-19 14:40,35
Pirates of the Caribbean,2021-01-19 14:45,35
Pirates of the Caribbean,2021-01-19 14:50,45
Pirates of the Caribbean,2021-01-19 14:55,45
Pirates of the Caribbean,2021-01-19 15:00,45
Pirates of the Caribbean,2021-01-19 15:05,45
Pirates of the Caribbean,2021-01-19 15:10,35
Pirates of the Caribbean,2021-01-19 15:15,35
Pirates of the Caribbean,2021-01-19 15:20,35
Pirates of the Caribbean,2021-01-19 15:25,35
Pirates of the Caribbean,2021-01-19 15:30,30
Pirates of the Caribbean,2021-01-19 15:35,30
Pirates of the Caribbean,2021-01-19 15:40,30
Pirates of the Caribbean,2021-01-19 15:45,30
Pirates of the Caribbean,2021-01-19 15:50,35
Pirates of the Caribbean,2021-01-19 15:55,35
Pirates of the Caribbean,2021-01-19 16:00,40
Pirates of the Caribbean,2021-01-19 16:05,40
Pirates of the Caribbean,2021-01-19 16:10,40
Pirates of the Caribbean,2021-01-19 16:15,40
Pirates of the Caribbean,2021-01-19 16:20,40
Pirates of the Caribbean,2021-01-19 16:30,25
Pirates of the Caribbean,2021-01-19 16:35,30
Pirates of the Caribbean,2021-01-19 16:40,30
Pirates of the Caribbean,2021-01-19 16:45,30
Pirates of the Caribbean,2021-01-19 16:50,30
Pirates of the Caribbean,2021-01-19 16:55,25
Pirates of the Caribbean,2021-01-19 17:00,25
Pirates of the Caribbean,2021-01-19 17:05,25
Pirates of the Caribbean,2021-01-19 17:10,25
Pirates of the Caribbean,2021-01-19 17:15,35
Pirates of the Caribbean,2021-01-19 17:20,40
Pirates of the Caribbean,2021-01-19 17:25,40
Pirates of the Caribbean,2021-01-19 17:30,40
Pirates of the Caribbean,2021-01-19 17:35,40
Pirates of the Caribbean,2021-01-19 17:40,35
Pirates of the Caribbean,2021-01-19 17:45,25
Pirates of the Caribbean,2021-01-19 17:50,25
Pirates of the Caribbean,2021-01-19 17:55,25
Pirates of the Caribbean,2021-01-19 18:00,25
Pirates of the Caribbean,2021-01-19 18:05,25
Pirates of the Caribbean,2021-01-19 18:10,25
Pirates of the Caribbean,2021-01-19 18:15,25
Pirates of the Caribbean,2021-01-19 18:20,20
Pirates of the Caribbean,2021-01-19 18:25,20
Pirates of the Caribbean,2021-01-19 18:30,20
Pirates of the Caribbean,2021-01-19 18:35,20
Pirates of the Caribbean,2021-01-19 18:40,20
Pirates of the Caribbean,2021-01-19 18:45,10
Pirates of the Caribbean,2021-01-19 18:50,10
Pirates of the Caribbean,2021-01-19 18:55,10
Pirates of the Caribbean,2021-01-19 19:00,10
Pirates of the Caribbean,2021-01-20 9:05,5
Pirates of the Caribbean,2021-01-20 9:10,5
Pirates of the Caribbean,2021-01-20 9:15,5
Pirates of the Caribbean,2021-01-20 9:20,5
Pirates of the Caribbean,2021-01-20 9:25,5
Pirates of the Caribbean,2021-01-20 9:30,5
Pirates of the Caribbean,2021-01-20 9:35,5
